what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536667851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536667935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536668033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536669298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536730374
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469536732537
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469536737776
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469536745707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536747430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536753370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536755079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536758882
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469536760688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536762286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536768851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536781988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536784979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536789455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536823189
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469536824962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536862833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536870156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536870756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536876742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536884370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469536887052
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469537234330
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469537235599
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469537236512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469537240352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538510144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538516046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538517278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538518182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538544171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538549459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469538571658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469538589052
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469538659024
